"id","municipality_name","entitled_to_vote","votes_cast","turnout","valid_votes","yes","no","yes_percentage"
75601010001,"Aeugst am Albis","1,374","861",62.7,"854","415","439",48.6
75601010002,"Affoltern am Albis","7,008","3,814",54.4,"3,783","1,947","1,836",51.5
75601010003,"Bonstetten","3,570","2,283",63.9,"2,264","1,135","1,129",50.1
75601010004,"Hausen am Albis","2,407","1,492",62,"1,478","699","779",47.3
75601010005,"Hedingen","2,449","1,609",65.7,"1,594","732","862",45.9
75601010006,"Kappel am Albis","659","408",61.9,"402","234","168",58.2
75601010007,"Knonau","1,333","821",61.6,"812","429","383",52.8
75601010008,"Maschwanden","465","277",59.6,"276","147","129",53.3
75601010009,"Mettmenstetten","3,085","1,975",64,"1,955","993","962",50.8
75601010010,"Obfelden","3,147","1,884",59.9,"1,870","1,047","823",56
75601010011,"Ottenbach","1,830","1,202",65.7,"1,193","605","588",50.7
75601010012,"Rifferswil","698","466",66.8,"465","213","252",45.8
75601010013,"Stallikon","2,267","1,479",65.2,"1,465","795","670",54.3
75601010014,"Wettswil am Albis","3,250","2,137",65.8,"2,125","1,012","1,113",47.6
75601020021,"Adlikon","448","306",68.3,"301","217","84",72.1
75601020022,"Benken (ZH)","613","387",63.1,"387","233","154",60.2
75601020023,"Berg am Irchel","460","337",73.3,"336","216","120",64.3
75601020024,"Buch am Irchel","664","428",64.5,"425","272","153",64
75601020025,"Dachsen","1,317","877",66.6,"867","451","416",52
75601020026,"Dorf","461","313",67.9,"310","217","93",70
75601020027,"Feuerthalen","2,221","1,230",55.4,"1,211","698","513",57.6
75601020028,"Flaach","946","604",63.8,"597","398","199",66.7
75601020029,"Flurlingen","982","659",67.1,"651","314","337",48.2
75601020030,"Andelfingen","1,478","997",67.5,"984","503","481",51.1
75601020031,"Henggart","1,579","1,015",64.3,"1,009","564","445",55.9
75601020032,"Humlikon","362","249",68.8,"249","155","94",62.2
75601020033,"Kleinandelfingen","1,442","892",61.9,"885","526","359",59.4
75601020034,"Laufen-Uhwiesen","1,175","732",62.3,"724","413","311",57
75601020035,"Marthalen","1,466","943",64.3,"935","599","336",64.1
75601020036,"Oberstammheim","892","564",63.2,"560","312","248",55.7
75601020037,"Ossingen","986","604",61.3,"596","343","253",57.6
75601020038,"Rheinau","915","597",65.2,"588","282","306",48
75601020039,"Thalheim an der Thur","652","383",58.7,"381","261","120",68.5
75601020040,"Trüllikon","760","456",60,"451","296","155",65.6
75601020041,"Truttikon","335","247",73.7,"244","157","87",64.3
75601020042,"Unterstammheim","627","429",68.4,"425","218","207",51.3
75601020043,"Volken","203","128",63.1,"127","73","54",57.5
75601020044,"Waltalingen","518","343",66.2,"340","216","124",63.5
75601030051,"Bachenbülach","2,486","1,287",51.8,"1,275","701","574",55
75601030052,"Bassersdorf","7,081","3,815",53.9,"3,781","2,112","1,669",55.9
75601030053,"Bülach","11,463","5,946",51.9,"5,882","3,285","2,597",55.8
75601030054,"Dietlikon","4,585","2,633",57.4,"2,610","1,378","1,232",52.8
75601030055,"Eglisau","3,045","1,912",62.8,"1,895","995","900",52.5
75601030056,"Embrach","5,475","2,890",52.8,"2,868","1,708","1,160",59.6
75601030057,"Freienstein-Teufen","1,627","1,039",63.9,"1,025","563","462",54.9
75601030058,"Glattfelden","2,925","1,695",57.9,"1,677","1,008","669",60.1
75601030059,"Hochfelden","1,345","820",61,"813","531","282",65.3
75601030060,"Höri","1,504","740",49.2,"739","511","228",69.1
75601030061,"Hüntwangen","731","471",64.4,"470","283","187",60.2
75601030062,"Kloten","10,754","5,097",47.4,"5,053","2,997","2,056",59.3
75601030063,"Lufingen","1,217","749",61.5,"737","448","289",60.8
75601030064,"Nürensdorf","3,805","2,468",64.9,"2,451","1,459","992",59.5
75601030065,"Oberembrach","826","506",61.3,"504","331","173",65.7
75601030066,"Opfikon","7,603","3,448",45.4,"3,425","1,992","1,433",58.2
75601030067,"Rafz","2,744","1,722",62.8,"1,698","941","757",55.4
75601030068,"Rorbas","1,548","761",49.2,"748","429","319",57.4
75601030069,"Wallisellen","8,844","4,782",54.1,"4,747","2,386","2,361",50.3
75601030070,"Wasterkingen","431","288",66.8,"285","179","106",62.8
75601030071,"Wil (ZH)","989","652",65.9,"641","395","246",61.6
75601030072,"Winkel","3,025","1,894",62.6,"1,885","1,095","790",58.1
75601040081,"Bachs","469","283",60.3,"279","192","87",68.8
75601040082,"Boppelsen","893","576",64.5,"572","316","256",55.2
75601040083,"Buchs (ZH)","3,786","2,009",53.1,"1,995","1,191","804",59.7
75601040084,"Dällikon","2,227","1,182",53.1,"1,172","736","436",62.8
75601040085,"Dänikon","1,154","665",57.6,"662","420","242",63.4
75601040086,"Dielsdorf","3,535","1,900",53.7,"1,890","1,103","787",58.4
75601040087,"Hüttikon","498","311",62.4,"310","223","87",71.9
75601040088,"Neerach","2,279","1,417",62.2,"1,407","842","565",59.8
75601040089,"Niederglatt","2,854","1,519",53.2,"1,506","989","517",65.7
75601040090,"Niederhasli","5,379","2,840",52.8,"2,820","1,756","1,064",62.3
75601040091,"Niederweningen","1,840","1,124",61.1,"1,114","579","535",52
75601040092,"Oberglatt","3,396","1,542",45.4,"1,532","954","578",62.3
75601040093,"Oberweningen","1,118","707",63.2,"697","422","275",60.5
75601040094,"Otelfingen","1,746","1,005",57.6,"993","532","461",53.6
75601040095,"Regensberg","320","230",71.9,"228","106","122",46.5
75601040096,"Regensdorf","9,390","4,860",51.8,"4,830","2,999","1,831",62.1
75601040097,"Rümlang","4,265","2,096",49.1,"2,083","1,377","706",66.1
75601040098,"Schleinikon","524","315",60.1,"315","184","131",58.4
75601040099,"Schöfflisdorf","962","603",62.7,"597","352","245",59
75601040100,"Stadel","1,491","838",56.2,"824","530","294",64.3
75601040101,"Steinmaur","2,095","1,263",60.3,"1,251","735","516",58.8
75601040102,"Weiach","757","435",57.5,"429","289","140",67.4
75601050111,"Bäretswil","3,583","2,212",61.7,"2,202","1,368","834",62.1
75601050112,"Bubikon","4,907","2,974",60.6,"2,958","1,693","1,265",57.2
75601050113,"Dürnten","4,784","2,820",58.9,"2,800","1,685","1,115",60.2
75601050114,"Fischenthal","1,614","972",60.2,"954","676","278",70.9
75601050115,"Gossau (ZH)","6,821","3,981",58.4,"3,940","2,290","1,650",58.1
75601050116,"Grüningen","2,317","1,407",60.7,"1,402","793","609",56.6
75601050117,"Hinwil","7,447","4,380",58.8,"4,342","2,618","1,724",60.3
75601050118,"Rüti (ZH)","7,721","4,132",53.5,"4,103","2,232","1,871",54.4
75601050119,"Seegräben","906","461",50.9,"455","222","233",48.8
75601050120,"Wald (ZH)","5,808","3,100",53.4,"3,080","1,746","1,334",56.7
75601050121,"Wetzikon (ZH)","14,823","7,672",51.8,"7,594","4,219","3,375",55.6
75601060131,"Adliswil","10,352","5,833",56.3,"5,794","2,857","2,937",49.3
75601060132,"Hirzel","1,457","878",60.3,"868","417","451",48
75601060133,"Horgen","11,632","6,404",55.1,"6,339","2,985","3,354",47.1
75601060134,"Hütten","676","376",55.6,"375","232","143",61.9
75601060135,"Kilchberg (ZH)","4,716","3,055",64.8,"3,023","1,260","1,763",41.7
75601060136,"Langnau am Albis","4,540","2,719",59.9,"2,694","1,315","1,379",48.8
75601060137,"Oberrieden","3,481","2,291",65.8,"2,266","946","1,320",41.7
75601060138,"Richterswil","8,522","5,157",60.5,"5,109","2,494","2,615",48.8
75601060139,"Rüschlikon","3,449","2,177",63.1,"2,151","913","1,238",42.4
75601060140,"Schönenberg (ZH)","1,431","903",63.1,"898","520","378",57.9
75601060141,"Thalwil","10,991","6,664",60.6,"6,644","2,810","3,834",42.3
75601060142,"Wädenswil","13,660","8,037",58.8,"7,948","3,792","4,156",47.7
75601070151,"Erlenbach (ZH)","3,497","2,278",65.1,"2,253","869","1,384",38.6
75601070152,"Herrliberg","4,101","2,777",67.7,"2,752","1,277","1,475",46.4
75601070153,"Hombrechtikon","5,445","3,208",58.9,"3,185","1,749","1,436",54.9
75601070154,"Küsnacht (ZH)","9,127","6,024",66,"5,964","2,542","3,422",42.6
75601070155,"Männedorf","7,012","4,622",65.9,"4,577","1,983","2,594",43.3
75601070156,"Meilen","8,632","5,505",63.8,"5,449","2,454","2,995",45
75601070157,"Oetwil am See","2,674","1,364",51,"1,354","798","556",58.9
75601070158,"Stäfa","9,571","6,212",64.9,"6,148","2,652","3,496",43.1
75601070159,"Uetikon am See","3,955","2,557",64.7,"2,530","1,134","1,396",44.8
75601070160,"Zumikon","3,360","2,289",68.1,"2,270","907","1,363",40
75601070161,"Zollikon","8,276","5,432",65.6,"5,379","2,014","3,365",37.4
75601080171,"Bauma","3,014","1,848",61.3,"1,838","1,273","565",69.3
75601080172,"Fehraltorf","4,221","2,468",58.5,"2,451","1,320","1,131",53.9
75601080173,"Hittnau","2,597","1,609",62,"1,595","949","646",59.5
75601080174,"Illnau-Effretikon","10,213","5,823",57,"5,759","3,155","2,604",54.8
75601080175,"Kyburg","294","199",67.7,"197","108","89",54.8
75601080176,"Lindau","3,365","2,098",62.3,"2,073","1,222","851",58.9
75601080177,"Pfäffikon","7,465","4,560",61.1,"4,513","2,378","2,135",52.7
75601080178,"Russikon","2,950","1,883",63.8,"1,871","1,068","803",57.1
75601080179,"Sternenberg","281","176",62.6,"176","107","69",60.8
75601080180,"Weisslingen","2,340","1,507",64.4,"1,497","859","638",57.4
75601080181,"Wila","1,389","834",60,"828","581","247",70.2
75601080182,"Wildberg","721","483",67,"479","290","189",60.5
75601090191,"Dübendorf","14,720","7,666",52.1,"7,603","4,099","3,504",53.9
75601090192,"Egg","5,534","3,382",61.1,"3,366","1,710","1,656",50.8
75601090193,"Fällanden","5,199","2,932",56.4,"2,906","1,358","1,548",46.7
75601090194,"Greifensee","3,515","2,143",61,"2,124","951","1,173",44.8
75601090195,"Maur","6,479","4,205",64.9,"4,163","2,005","2,158",48.2
75601090196,"Mönchaltorf","2,440","1,528",62.6,"1,510","782","728",51.8
75601090197,"Schwerzenbach","3,132","1,758",56.1,"1,745","867","878",49.7
75601090198,"Uster","21,268","12,355",58.1,"12,217","5,565","6,652",45.6
75601090199,"Volketswil","11,107","5,975",53.8,"5,926","3,507","2,419",59.2
75601090200,"Wangen-Brüttisellen","4,559","2,396",52.6,"2,373","1,367","1,006",57.6
75601100211,"Altikon","474","313",66,"312","187","125",59.9
75601100213,"Brütten","1,544","1,040",67.4,"1,027","544","483",53
75601100214,"Dägerlen","703","492",70,"487","274","213",56.3
75601100215,"Dättlikon","542","367",67.7,"362","178","184",49.2
75601100216,"Dinhard","1,097","708",64.5,"702","401","301",57.1
75601100217,"Elgg","2,776","1,708",61.5,"1,690","953","737",56.4
75601100218,"Ellikon an der Thur","643","366",56.9,"362","218","144",60.2
75601100219,"Elsau","2,367","1,512",63.9,"1,497","825","672",55.1
75601100220,"Hagenbuch","817","474",58,"468","331","137",70.7
75601100221,"Hettlingen","2,136","1,440",67.4,"1,429","743","686",52
75601100222,"Hofstetten (ZH)","356","268",75.3,"264","192","72",72.7
75601100223,"Neftenbach","3,856","2,289",59.4,"2,271","1,252","1,019",55.1
75601100224,"Pfungen","2,106","1,142",54.2,"1,135","658","477",58
75601100225,"Rickenbach (ZH)","1,783","1,132",63.5,"1,120","616","504",55
75601100226,"Schlatt (ZH)","514","356",69.3,"345","211","134",61.2
75601100227,"Seuzach","5,264","3,188",60.6,"3,161","1,791","1,370",56.7
75601100228,"Turbenthal","2,866","1,583",55.2,"1,568","1,012","556",64.5
75601100230,"Winterthur","68,065","39,132",57.5,"38,659","15,966","22,693",41.3
75601100231,"Zell (ZH)","3,628","1,966",54.2,"1,956","1,159","797",59.3
75601110241,"Aesch (ZH)","814","591",72.6,"587","304","283",51.8
75601110242,"Birmensdorf (ZH)","3,905","2,406",61.6,"2,390","1,238","1,152",51.8
75601110243,"Dietikon","12,402","5,792",46.7,"5,745","3,155","2,590",54.9
75601110244,"Geroldswil","3,034","1,656",54.6,"1,643","984","659",59.9
75601110245,"Oberengstringen","3,917","2,065",52.7,"2,051","1,060","991",51.7
75601110246,"Oetwil an der Limmat","1,685","1,044",62,"1,040","585","455",56.3
75601110247,"Schlieren","8,008","3,506",43.8,"3,478","1,851","1,627",53.2
75601110248,"Uitikon","2,787","1,900",68.2,"1,882","878","1,004",46.7
75601110249,"Unterengstringen","2,297","1,377",59.9,"1,367","802","565",58.7
75601110250,"Urdorf","6,118","3,387",55.4,"3,351","1,822","1,529",54.4
75601110251,"Weiningen (ZH)","2,641","1,515",57.4,"1,499","894","605",59.6
75601120261,"Zürich","230,463","125,799",54.6,"124,554","41,586","82,968",33.4
75601100298,"Wiesendangen","4,462","2,890",64.8,"2,866","1,595","1,271",55.7
75602430301,"Aarberg","3,188","1,730",54.3,"1,714","909","805",53
75602430302,"Bargen (BE)","759","413",54.4,"409","237","172",57.9
75602430303,"Grossaffoltern","2,277","1,266",55.6,"1,254","676","578",53.9
75602430304,"Kallnach","1,485","781",52.6,"775","491","284",63.4
75602430305,"Kappelen","962","508",52.8,"505","323","182",64
75602430306,"Lyss","9,938","5,111",51.4,"5,054","2,637","2,417",52.2
75602460307,"Meikirch","1,957","1,231",62.9,"1,205","550","655",45.6
75602430309,"Radelfingen","969","543",56,"535","310","225",57.9
75602430310,"Rapperswil (BE)","1,890","996",52.7,"986","572","414",58
75602430311,"Schüpfen","2,803","1,497",53.4,"1,486","726","760",48.9
75602430312,"Seedorf (BE)","2,355","1,314",55.8,"1,301","796","505",61.2
75602440321,"Aarwangen","3,004","1,625",54.1,"1,614","944","670",58.5
75602440322,"Auswil","394","206",52.3,"205","152","53",74.1
75602440323,"Bannwil","526","310",58.9,"306","195","111",63.7
75602440324,"Bleienbach","545","316",58,"313","227","86",72.5
75602440325,"Busswil bei Melchnau","158","87",55.1,"85","61","24",71.8
75602440326,"Gondiswil","605","324",53.6,"321","231","90",72
75602440329,"Langenthal","10,363","5,325",51.4,"5,284","2,498","2,786",47.3
75602440331,"Lotzwil","1,675","928",55.4,"926","543","383",58.6
75602440332,"Madiswil","2,469","1,347",54.6,"1,308","818","490",62.5
75602440333,"Melchnau","1,113","563",50.6,"555","324","231",58.4
75602440334,"Obersteckholz","334","183",54.8,"180","121","59",67.2
75602440335,"Oeschenbach","205","93",45.4,"92","66","26",71.7
75602440336,"Reisiswil","154","70",45.5,"70","56","14",80
75602440337,"Roggwil (BE)","2,734","1,417",51.8,"1,403","821","582",58.5
75602440338,"Rohrbach","1,147","550",48,"542","380","162",70.1
75602440339,"Rohrbachgraben","325","172",52.9,"169","129","40",76.3
75602440340,"Rütschelen","438","253",57.8,"252","177","75",70.2
75602440341,"Schwarzhäusern","396","226",57.1,"223","143","80",64.1
75602440342,"Thunstetten","2,120","1,090",51.4,"1,077","709","368",65.8
75602440344,"Ursenbach","716","336",46.9,"333","225","108",67.6
75602440345,"Wynau","1,084","554",51.1,"545","360","185",66.1
75602460351,"Bern","86,862","50,072",57.6,"49,390","13,680","35,710",27.7
75602460352,"Bolligen","4,712","3,229",68.5,"3,188","1,369","1,819",42.9
75602460353,"Bremgarten bei Bern","3,219","2,147",66.7,"2,123","755","1,368",35.6
75602460354,"Kirchlindach","2,277","1,452",63.8,"1,440","599","841",41.6
75602460355,"Köniz","27,852","16,734",60.1,"16,497","6,700","9,797",40.6
75602460356,"Muri bei Bern","9,491","6,128",64.6,"6,043","2,424","3,619",40.1
75602460357,"Oberbalm","698","392",56.2,"390","265","125",67.9
75602460358,"Stettlen","2,155","1,277",59.3,"1,264","566","698",44.8
75602460359,"Vechigen","3,847","2,445",63.6,"2,421","1,185","1,236",48.9
75602460360,"Wohlen bei Bern","6,873","4,465",65,"4,409","1,772","2,637",40.2
75602460361,"Zollikofen","6,876","4,183",60.8,"4,134","1,950","2,184",47.2
75602460362,"Ittigen","7,532","4,116",54.6,"4,077","1,889","2,188",46.3
75602460363,"Ostermundigen","10,126","5,072",50.1,"5,020","2,408","2,612",48
75602420371,"Biel/Bienne","31,732","14,736",46.4,"14,578","6,421","8,157",44
75602420372,"Evilard","1,776","1,100",61.9,"1,085","397","688",36.6
75602430381,"Arch","1,144","590",51.6,"586","403","183",68.8
75602430382,"Büetigen","606","336",55.4,"334","224","110",67.1
75602430383,"Büren an der Aare","2,444","1,262",51.6,"1,250","709","541",56.7
75602430385,"Diessbach bei Büren","674","368",54.6,"363","221","142",60.9
75602430386,"Dotzigen","1,074","585",54.5,"583","362","221",62.1
75602420387,"Lengnau (BE)","3,192","1,587",49.7,"1,573","1,007","566",64
75602430388,"Leuzigen","961","487",50.7,"484","336","148",69.4
75602430389,"Meienried",NA,NA,NA,NA,NA,NA,NA
75602420390,"Meinisberg","953","527",55.3,"524","337","187",64.3
75602430391,"Oberwil bei Büren","629","321",51,"319","196","123",61.4
75602420392,"Pieterlen","2,449","1,106",45.2,"1,090","726","364",66.6
75602430393,"Rüti bei Büren","653","323",49.5,"320","204","116",63.8
75602430394,"Wengi","432","231",53.5,"225","147","78",65.3
75602450401,"Aefligen","828","450",54.3,"438","305","133",69.6
75602450402,"Alchenstorf","453","254",56.1,"252","170","82",67.5
75602460403,"Bäriswil","808","500",61.9,"498","281","217",56.4
75602450404,"Burgdorf","11,545","6,047",52.4,"5,981","2,406","3,575",40.2
75602450405,"Ersigen","1,578","920",58.3,"911","593","318",65.1
75602450406,"Hasle bei Burgdorf","2,549","1,145",44.9,"1,131","705","426",62.3
75602450407,"Heimiswil","1,234","642",52,"633","409","224",64.6
75602450408,"Hellsau",NA,NA,NA,NA,NA,NA,NA
75602450409,"Hindelbank","1,726","877",50.8,"866","482","384",55.7
75602450410,"Höchstetten","360","186",51.7,"186","132","54",71
75602450411,"Kernenried","338","178",52.7,"176","117","59",66.5
75602450412,"Kirchberg (BE)","4,180","2,314",55.4,"2,298","1,146","1,152",49.9
